0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00702889300226138,0,0.153281682077353,0,0,0,0,0.114101404075997,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.0251771104779957,0.00188681969718845,0,0,0,0.124174379076953,0,0,0,0,0,0,0,0.0841070083817304,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9061402651601e-06,0,0,0,0.0172442576957429,0.00733705691425931,0.56393417898135,0.00152250666415927,0.000114099493885411,0.0496068542872145,0.0175410240020259,0,0.00750905549021331,0.00733705691425931,4.39606898471135e-05,0.000335951636148131,0.0528723380678654,0.00732622219015954,0.000395041873891182,3.32865252973971e-05,0.00508610711604896,0.00190973140710784,0.00545356905757388,0,0,0,0,0,0,0.0231953457978759
1.55952576711259e-05,0,0,0,0,0.0600287897050319,0,0,0,0,0,0,0,0.0600287897050319,0.000359668329816536,0.00274861846555996,0,0.0599401444373044,0,0,0,0.0156246389213057,0.044618864747081,0,0,0,0,0,0,0
0,0,0.0528188819590294,0.0528188819590294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120619643029712,0,0.0338297634314243,0.0559157616853951,0,0.0528188819590294,0
8.46079019092215e-06,0,0,0,0,0.0325670152952719,0,0,0.000506453746505264,0,0,0.147982712068815,0.0333304658612574,0.0325670152952719,0.000195128438469552,0.00149118947839214,0,0.032518923174739,0,0,0,0.00847673020285147,0.0242067724139714,0.00502004212931111,0,0.0140795340945044,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0746525349247619,0.0746525349247619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079029566648183,0,0.0746525349247619,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.03595710689874e-06,0,0,0,0,0.0347809302284234,0,0.00721736231260776,0.000540882615782127,0,0,0.158042618791215,0.0355962803803376,0.0347809302284234,0.0002083933250394,0.00159256096191431,0,0.0347295687919016,0,0,0,0.00905298072535832,0.0258523556657614,0,0,0,0,0,0,0
0,0,0,0,0,0.0841755548576792,0,0,0,0,0,0,0,0.0841755548576792,0,0,0,0.0840512517585639,0,0,0,0.0219096979485087,0.0625669402241914,0,0,0,0,0,0,0
1.06005142393281e-05,0,0,0,0,0.0408031757766964,0,0,0,0,0,0.185407368704517,0,0.0408031757766964,0.000244476194754677,0.00186830957186391,0,0.0407429212145333,0,0,0,0.0106204854618285,0.0303286371452393,0.00628960497459036,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31202108799119,0,0,0
0,0,0,0,0.249921186149892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00572534552914585,0.00048242191875778,0.0737129974369478,0,0,0,0,0,0,0,0,0
7.93274211162765e-06,0,0,0,0,0.0305344687497407,0,0.00633618257310964,0.000474845359811012,0,0,0.138746933245157,0.0312502714488122,0.0305344687497407,0.000182950238227673,0.00139812255176229,0,0.0304893781162207,0,0,0.0211667403711981,0.00794768728826462,0.0226959986693593,0.004706735269722,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215312899470577,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.460981205347835,0,0,0,0,0,0,0,0,0,0,0,0.0156379420225156,0,0.0438591812981669,0,0,0,0
0,0,0.099974303932857,0.099974303932857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099974303932857,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891160005344147,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041241665460289,0,0.11566903623615,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.148389948985889,0,0,0,0,0,0.150943676599282,0,0,0,0,0,0,0,0.00339940660527675,0.000286436556327831,0,0,0,0,0,0,0,0,0,0.199600135905334
