0.00802757221967418,0.00152638084847702,0.00152638084847702,2.81155582835944e-05,1.95513981321887,0.955052535562663,0,0,1.70882297514188e-06,0,0.0130499197269207,0,0,0.040767722706447
0.00796175771451819,0.00164761911339904,0.00140596212030856,3.14059479297575e-05,2.02535950816196,0.991924254222178,0,0,1.87157776747396e-06,0,0.0119817001748632,0,0,0.0425762847576606
0.00782377333148365,0.00142758813333234,0.00136745445419859,3.15351757646858e-05,1.98955268708315,1.03000853599717,0,0,1.8198270211841e-06,0,0.0123210840416477,0,0,0.0435080652454736
0.00708626869400233,0.0013911386463141,0.00125107057971371,3.41040734246779e-05,2.14929285749803,1.08533212237456,0,0,1.6668931887932e-06,0,0.011639005009941,0,0,0.0353569037813124
0.00601249900469252,0.00122653130852611,0.00107221931301556,3.50958900933695e-05,2.16288212631978,1.06795458223957,0,0,1.61432406160625e-06,0,0.0105157929180444,0,0,0.0320837658913451
0.00425356555860173,0.00105811371015636,0.00091046411330394,3.5949798782169e-05,2.11688252270715,1.09408840972879,0,0,1.69974480257261e-06,0,0.00859854481392168,0,0,0.025406521156943
0.00318597355212982,0.000909423405143188,0.000818890389250482,3.53265544190953e-05,1.9612078294421,1.14528287023674,0,0,1.70999613615722e-06,0,0.00582125935152815,0,0,0.0253670777922259
0.00249086648397803,0.000789635635499939,0.00071312507970154,3.44313015825316e-05,1.9340634886033,1.20068276831399,0,0,1.68288528543648e-06,0,0.00447720408440275,0,0,0.0229739133338737
0.00211755628200117,0.000681998831750955,0.000586106308199091,3.35150237323396e-05,1.88242040177963,1.34118658698211,0,0,1.63645692826604e-06,0,0.00341376271132019,0,0,0.0209619274904686
0.00165872087917098,0.000625356060020206,0.000487749013206183,3.15059076165419e-05,1.90773070790643,1.47541893913187,0,0,1.55269380899414e-06,0,0.00251877260261572,0,0,0.0211777411557629
