0,0.228258646346297,0,0.000206116136303644,1.16554823124619,0.0989358428681167,0.0131981814386554,0.00807920078325904,0.0613527847839913,0.0854588166139502,0.201942139116134
0,0.234514632554661,0,0.000197774387101317,1.22683019192467,0.108684728347913,0.0183129233250388,0.0101444655738504,0.0896894600384988,0.0844264003643165,0.168340591320509
0,0.246945345242544,0,0.00022059048586345,1.3410042953908,0.113744619620747,0.0215642924369378,0.0123050940200129,0.113611880512649,0.084961942341836,0.152681201953971
0,0.263761545582068,0,0.000220052887956908,1.29556680976856,0.122770321691299,0.0243806157610181,0.0146130264695371,0.177516506997129,0.0812213147410765,0.151822366368236
0,0.272131358893268,0,0.000232219057169566,1.30855437133089,0.125875225131392,0.0289539434963231,0.0148897983580567,0.246171706602445,0.0870878282834371,0.138043279029309
0,0.255179830467587,0,0.000251405744831067,1.43952385971675,0.127322821671021,0.0348857705809624,0.0140570437820765,0.379761577482973,0.0895121482369264,0.131615225561892
0,0.285371991126032,0,0.000276054422438272,1.46831900603141,0.129646372878352,0.0396131086090752,0.0103779116169802,0.589635005616666,0.0953691295060763,0.129551752473475
0,0.297545878088381,0,0.000285928379369777,1.42027551703368,0.133023195086522,0.0342102721931118,0.00494138684395974,0.764800174766449,0.0927152095154903,0.130766242479099
0,0.279422952955896,0,0.000293168627346085,1.4377904078394,0.124265096950508,0.0166167670193936,0.00169192774711228,0.75314446810988,0.103894986278858,0.105784854083307
0,0.298827247471758,0,0.000301732256337643,1.50093508093361,0.106266293093657,0.00751777761060161,0.000570594045674831,0.691978114378292,0.103618975029928,0.0860535050658741
0,0.284903825506909,0,0.000323813161823771,1.5775871904117,0.0959207744271627,0.00373414713187954,0.000235768902981592,0.679312863191177,0.114392867905718,0.0781514301249795
0,0.297233310033196,0,0.00031628107906879,1.52328843900385,0.0817925216825635,0.00245089084212035,0.000132222433504237,0.554979566218101,0.111179185701689,0.0634594478204565
0,0.287773237905106,0,0.000306686337638037,1.65773157222633,0.0697476589799111,0.00166285029878971,8.32962357001373e-05,0.465706308634078,0.107861938044818,0.0540564312579408
0,0.304008123672355,0,0.000302149226847199,1.64720585258728,0.0537932089056248,0.0012266287136967,5.97310088940914e-05,0.385076273714676,0.107337964074286,0.0390093884425739
