0.169410494231188,0.0500929159502982,2.16670051050855,0.682119381350088,3.37130798260296e-05,0.0851345558510028,0.000258157565119739,3.18846341078378e-06,0.0147258383837361,0.163687989441502,0,0,0.00318094415744254,0,0.0178129686489624
0.180855446822969,0.0529711121447436,2.08611251607458,0.75038185184495,3.23749027886765e-05,0.090851284318917,0.000274312967482435,3.39784226130558e-06,0.0136750706894818,0.14338672465997,0,0,0.00349583536604337,0,0.0180447070750389
0.181586249798329,0.0589034846375445,2.09519343368343,0.775021626040236,3.59740613374523e-05,0.094261433547671,0.00028310687609426,3.60571150847273e-06,0.0113669309951474,0.126396141856944,0,0,0.00375241764173998,0,0.0183881211196003
0.215698950436186,0.0618612728832992,2.14193494629613,0.781084409210637,3.72821384906731e-05,0.0973047834690042,0.000297826328718265,3.57497633299172e-06,0.008877057783191,0.110407213709998,0,0,0.00381307566733025,0,0.0169897883481994
0.212955543851861,0.0603766233151031,2.13441939458414,0.837428263104889,4.4410923643305e-05,0.0973082061103243,0.000298059205943152,3.5172601957369e-06,0.0073603227571577,0.103735070206482,0,0,0.00398538829221041,0,0.0166263900616406
0.227052166205761,0.0587226933074145,2.21266927077371,0.919364785261912,4.6856370857763e-05,0.104003866507086,0.000289239109265868,3.66746034285801e-06,0.00564315586290956,0.0939286443770704,0,0,0.00377118825269139,0,0.0179003536198161
0.22097631491223,0.0668398823793815,2.21692142798591,0.921670620474585,5.81270433735634e-05,0.108881910678454,0.000272077949412378,3.83912073927023e-06,0.0044267910303597,0.0920841929152993,0,0,0.00382876901576195,0,0.0189053238842719
0.213854079832678,0.0728305994011445,2.31931241060398,0.984676969203082,6.55248047831498e-05,0.122566513561622,0.000264295213684271,3.67841310266555e-06,0.00379781274574218,0.0850885411200145,0,0,0.00401288721478802,0,0.0190117106108146
0.190203113284082,0.0808960482956588,2.49081228262475,1.06392527997703,7.01004010046509e-05,0.144387818816801,0.000245199467757876,3.42739574521714e-06,0.00299768207394418,0.0776295274849694,0,0,0.00416523086953344,0,0.0174812851832843
0.166595589244544,0.0905368654448415,2.48960310301039,1.07227683443646,7.03504755848744e-05,0.147576492881958,0.000242324609917411,3.41030866344514e-06,0.0026813321326319,0.0688645638001283,0,0,0.00421930195124078,0,0.0183580244086756
0.150154841978664,0.105165094620737,2.54057521110446,1.03056052194401,7.05912328308574e-05,0.145906590454765,0.000251563973157315,3.32020454154752e-06,0.00227156161098898,0.0573586277086753,0,0,0.00401059788198415,0,0.0176212472142635
0.130634056076854,0.116744201518107,2.61790740709715,1.05401111905881,7.29915778563113e-05,0.161741746593669,0.000241224221504285,3.54753585236919e-06,0.00193357892011614,0.0489076955790523,0,0,0.00403384846168433,0,0.0160450207101018
