0.597
0.597
0.597
0
0.597
0.597
0.597
0.597
0.597
0.597
0.597
0
0.597
0.597
0.597
0.597
0.597
0
0.597
0.597
0.597
0
0.597
0
0.597
0
0.597
0.597
0.597
0.597
