0.678604741266319,0.00194068068703926,0,0.00705914403158797,0.00450162966750684,0
0.666568053902953,0.00205294464047549,0,0.00752109381276861,0.00455651385124311,0
0.70078485527682,0.00232464809047546,0,0.00691549020967258,0.00436988597520893,0
0.639911227215326,0.0029585618104447,0,0.00777499129740037,0.00501460833589052,0
0.678339715291523,0.00347500132449398,0,0.00934526294102577,0.00582046688712762,0
0.753433611210284,0.00388789828798364,0,0.0101512755786343,0.0069561888168801,0
0.804584410476769,0.00468839977697714,0,0.0112799758299724,0.00865065303802531,0
0.886687991564357,0.00564439716732657,0,0.0113810945916379,0.0102529449546086,0
1.05703417831699,0.00577632608320886,0,0.0125274180373411,0.0114254594049084,0
1.07755993589715,0.00600933505305591,0,0.0126966951025463,0.0119010547182323,0
1.23854442375405,0.00574297288617512,0,0.0128406128238433,0.0133991358808173,0
1.22235297463573,0.00640717980259052,0,0.0128470103464867,0.0168468122957484,0
1.44884813065919,0.00658433395977901,0,0.0119672459124273,0.0203186608373593,0
1.62552841823487,0.00593419238939082,0,0.0109073494728523,0.0212872199374486,0
1.70606504582871,0.00587632423488343,0,0.0105318142999728,0.023329931970829,0
1.99794833846277,0.00566923578895914,0,0.00883541875863274,0.0264346439265002,0
2.17209896685689,0.00541571228601707,0,0.00783568849412358,0.0288043253121853,0
2.12645091291848,0.00601543968816043,0,0.00729203361367916,0.0318452127324311,0
2.35518658539179,0.00564099214951589,0,0.00626981928338352,0.0334474742986047,0
2.37539489649782,0.00556279908477873,0,0.00494807054789797,0.0366392912618341,0
2.48723595107318,0.00540375995754278,0,0.00431255801036316,0.0436053842887927,0
2.62501331166317,0.00522321928489099,0,0.00393721642023765,0.0454946637787186,0
2.64353743957395,0.00492159086708551,0,0.00346332088910535,0.0485679206992325,0
2.74441778953916,0.00424559860781858,0,0.00280191951832322,0.0520767389904479,0
2.7101973540597,0.0041193494657087,0,0.00243913661398961,0.0536359543165542,0
2.71598447673204,0.00405291899852019,0,0.00207027090340015,0.0601160859263766,0
2.82965592249093,0.00402114014401762,0,0.00179432201511743,0.0628367015502308,0
2.89201134525225,0.00357117101314107,0,0.0017998560086433,0.0710334081466182,0
2.9007961144566,0.00319249774951094,0,0.00157371112976067,0.0774827169438039,0
3.04569312963534,0.0026521893868371,0,0.00129839796702444,0.0875014321139329,0
3.06109833339073,0.00243820217377654,0,0.00111769868849726,0.0858529850369588,0
3.197521220134,0.00230160042358872,0,0.00102421164183566,0.0887605993523485,0
3.16740447001118,0.00196904672572821,0,0.000857143820867991,0.0930435208254033,0
3.2835669955335,0.00194381219669649,0,0.000754258291614932,0.103235587357201,0
3.14266216565682,0.00188114713410119,0,0.000714194219743388,0.102014517222684,0
3.20573268352012,0.00197692222474637,0,0.000651191860128869,0.101748845744891,0
3.46285400781537,0.00200212084587931,0,0.000566062945024107,0.105087660965641,0
