0,0.180581916858814,0.0570742832774473,0.020782551252409,0.143184264992993,0.0023504933634349,0.264896573423287,0.0195818054946436,0.389624934303172
0,0.190047977712063,0.0588421867575343,0.0226340348498586,0.141655544489155,0.00231806509974857,0.281793161628764,0.020942986458123,0.372448374398609
0,0.19321858550293,0.0579022402195415,0.0263698040963891,0.134653746297516,0.00278213435210656,0.286343593727172,0.0248004307234619,0.410605270010243
0,0.206805079188566,0.064782580552775,0.0301282263173623,0.128201738750172,0.0029060479975941,0.293739569401607,0.0273192801418812,0.453485564270836
0,0.220582231671037,0.0662437038385162,0.0368517017652027,0.115961549131487,0.00328866344248243,0.301798674899836,0.0299579934144685,0.471798205935662
0,0.240944099269867,0.0631897209601531,0.0445761317094266,0.122742057284599,0.00358920095294428,0.317190262858387,0.0323084578893377,0.502395908875939
0,0.269066094360395,0.0607492556356535,0.0505673229725458,0.129674840855819,0.00396093945432683,0.347405717125083,0.0343638375052556,0.528901877852255
0,0.288652719600589,0.062788391403094,0.0567151657243416,0.140236011781873,0.00410117552139034,0.336564329129501,0.0346969836038579,0.515913947869576
0,0.317590259753866,0.0603331363329817,0.0606903473298856,0.163770328435879,0.00404497521411069,0.334985280297085,0.0350549309472372,0.520821480397864
0,0.362679965633519,0.0650829935161003,0.0664743564879176,0.181010968112814,0.0040149617899778,0.305798780990415,0.0348647761589622,0.554852303969249
0,0.383506250112952,0.0700903656513365,0.0715191406163034,0.195926597124946,0.00420017041373573,0.305441878620001,0.035225024896125,0.699239292654337
0,0.398624151978473,0.0654775292491374,0.0695172295756896,0.225814619719202,0.00434998584300594,0.337525834853231,0.0356911599130792,0.712572919650698
0,0.38327915760868,0.0628707479794743,0.0759124419008104,0.231871023368071,0.00424484551281459,0.347866787571152,0.0350865445374253,0.721717944902651
0,0.399170615700851,0.0595069150915037,0.0853327500543649,0.272804865703578,0.00442006372071619,0.347262888952892,0.0350632235497672,0.754660387512605
0,0.42867584298133,0.0546221745211758,0.089147613541742,0.275062987409107,0.00420459016646822,0.371849033075305,0.0328297906622975,0.84098598039526
0,0.481131509473694,0.0506607765314665,0.0924217857371503,0.268240364952135,0.00451560714435116,0.386923940542353,0.0299042166519094,0.90488721755497
0,0.531050048971406,0.0537017130568581,0.0952814313207452,0.261538048331139,0.00451076785316104,0.402489025932482,0.0268405075109785,0.913719948923992
0,0.557407458250084,0.0524960476514031,0.0977371244022992,0.25907587404923,0.00474111775338647,0.404460947425734,0.0254416024582982,0.936242714199843
0,0.623839555865462,0.0524916929559312,0.0996139134511973,0.282931931998898,0.00437186105224115,0.414942590638088,0.0234957132517844,0.992433158725573
0,0.665671818037432,0.0447153955664202,0.0957037981882868,0.289061909269065,0.00435410983541368,0.417315334687589,0.0217242195539618,0.944883639404501
0,0.716681001049003,0.0429288924443958,0.0885220127700012,0.296701599567786,0.0045153324341567,0.43059274740995,0.0193657144269354,1.02546453672304
