0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00772018637104517,0,0,0,0,0,0,0,0,0,0.147257174984219,0,0,0,0.0105249170920417,0
0,0,0,0,0,0,0,0,0,0,0,0.0190117066395015,0,0,0.0135176417938406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013514966333686,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01844848108315,0
0,0,0,0,0,0,7.97322132083478e-06,0,0,0,0,0.00502512653828802,0,0,0.00356664350297443,0.211758012929538,0,0,0,0,0,0,0,0,0,0,0.000103516316754813,0,0.00489600275879341,0
0.0468562734100804,0,0,0,0.467902770043812,0,0,0.00419744110920024,0,0,0,0,0,0,0,0,0.0559430002850645,0,0,0,0.111664198255031,0,0,0,0,0,0,0,0,0.133537368579138
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.0526531591821996,0,0,0,0,0,0,0,0,0,0,0.128696927093937,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0301997407494272,0,0,3.70711376570243e-06,0,0,0,0,0.00238816826514958,0,0,0.00167164910770182,0.100756535745669,0,0.0257502085647633,0,0,0,0.00110039634563836,0.0676458090489788,0,0.0326324557980115,0,4.85318384495545e-05,0.0118576479309637,0.00225235019653368,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234523879757995,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366224651444221,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442711991244061,0,0,0,0,0,0,0,0,0,0,0.000221226294375411,0,0,0
0,0,0,0,0,0,6.97483838272625e-06,0,0.0145051094109641,0,0,0.00440601697630055,0,0,0.00312435479781521,0.185677722702913,0,0,0,0,0,0.00207180676934918,0,0,0,0,9.06686330726367e-05,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.0126831174061205,0,0,0.00899425504089509,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122935363551857,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0347044174800252,0,0,0,0.00918777106083427,0,0,0,0,0,0,0,0,0,0.0289306765420774,0,0,0.249022077332479,0,0.0769330722498456,0,0.0368590101230355,0,0,0.0133715595857271,0.00254113406235478,0
0,0,0,0.0557721130129255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471697227233725,0,0,0,0,0.124862668618605,0,0.0613000611651959,0,0,0.0217078918399296,0.00420603587468354,0
0,0,0,0,0,0,0,0.116945610281036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.037820111069246,0,0,0.0124847934376532,0.378687943112828,0,0,0.00337552237861625,0,0,0,0,0,0,0,0,0.0455796424985323,0.0107263473896277,0,0,0.090583754313671,0,0.0280057028980795,0,0.0131143047541649,0,0,0.00495656597762895,0,0.108520227111576
0,0,0,0,0,0.197153811542475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,6.97483838272625e-06,0,0.0145051094109641,0,0,0.00440601697630055,0,0,0.00312435479781521,0.185677722702913,0,0,0,0,0,0.00207180676934918,0,0,0,0,9.06686330726367e-05,0,0,0
0,0,0,0,0,0.0497182186356265,0,0,0,0.0955991625989753,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252105760591357,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.0376203237692881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7.61718815908322e-06,0,0.0157971066887629,0,0,0,0,0,0,0.202609251609618,0,0,0,0.0399471562200507,0,0.0022596451029275,0,0,0,0,9.91838596810137e-05,0,0,0
0,0,0,0.0866152713718085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742314434492509,0,0,0,0,0,0,0.0947984964224908,0,0,0.0341316220297069,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5.51502652174215e-06,0,0.0114772396447758,0,0,0.00349105603236064,0,0,0.00247009707613998,0.147442517985854,0,0,0,0.0288807310275721,0,0.00163160263292794,0,0,0,0,7.17288885584208e-05,0,0.00338371580113318,0
