0,1.49900274614425,0.000177637030004123,0.00443874231510176,0,0.000340689329263023,0
0,1.46448548827366,0.000154640471587479,0.00418435682021342,0,0.000315169457102105,0
0,1.46112048424104,0.000143546239862908,0.00401636173627276,0,0.000300708894649473,0
0,1.41593297783015,0.000134484411816179,0.00358047100452562,0,0.000258126488664732,0
0,1.25885031913223,0.000118053584893585,0.00320542105242401,0,0.00024122844095094,0
0,1.20101080844279,0.000102736176960677,0.00266973695603884,0,0.000239861887388411,0
0,1.02286002820208,0.000110566142623348,0.00242615112118762,0,0.000220947213779131,0
0,1.0551684385172,0.000108418492598641,0.00202607288222434,0,0.00021929386853047,0
0,1.03769384383003,8.83587584065985e-05,0.00164021792994777,0,0.000202357877866112,0
0,1.08586043825099,8.00145017385353e-05,0.00148875855390325,0,0.000195109022227445,0
0,0.986109586460567,7.5859110064054e-05,0.00130143650359102,0,0.00018949029439445,0
0,0.936171581200565,7.42318044644632e-05,0.00112669614800159,0,0.000161680568585138,0
0,0.961930061765783,8.1143641523952e-05,0.00100325652849385,0,0.000162882042858281,0
0,1.00952283320238,7.49193928452459e-05,0.00087124999420212,0,0.000143727867864577,0
0,1.01584259307687,6.8915805143121e-05,0.000727139527018194,0,0.000142163340093425,0
0,1.00347798766294,6.81570400620445e-05,0.000744586688210352,0,0.000135256166339463,0
0,0.988340313963159,5.90503766231053e-05,0.000660609268266648,0,0.000122649901210667,0
0,1.05744708600636,5.43258329403204e-05,0.000552615446170411,0,0.000122641767744598,0
0,1.12492850514437,4.66708323511109e-05,0.000489546064642467,0,0.00010789879206485,0
0,1.06257123807649,4.66012953828807e-05,0.000464571275657193,0,0.000107695760124293,0
0,1.02219992819365,4.17282491643958e-05,0.000450254327976406,0,0.000106941750555357,0
0,1.05327438507943,4.03178084783076e-05,0.000415459062110738,0,9.19938002295568e-05,0
0,1.05439192774543,3.97207212305521e-05,0.000412578757220591,0,8.56521520085592e-05,0
0,1.05712062672888,3.93402376545071e-05,0.000374868687260748,0,7.99669069030644e-05,0
0,1.16187901624984,3.59558761017161e-05,0.000355274563532329,0,8.14141734431551e-05,0
0,1.18939148549704,3.07135629808697e-05,0.000344795501034871,0,7.79453595093929e-05,0
0,1.21991722120125,2.82727768113306e-05,0.000313359277095452,0,6.80259016851416e-05,0
0,1.21671761498902,2.48764182438293e-05,0.000266497186138501,0,6.48509862825922e-05,0
0,1.30162450819082,2.20668350878906e-05,0.000252933117049634,0,5.51045099957063e-05,0
0,1.26611000950284,1.85152876823443e-05,0.000235320851247394,0,5.19406011961662e-05,0
0,1.32762626075789,1.61913120903298e-05,0.000213627226391177,0,4.79191020757965e-05,0
0,1.23370695310875,1.60967133226802e-05,0.00018141407680301,0,4.53561250946527e-05,0
0,1.13750669904464,1.52888882976464e-05,0.000151108806392653,0,3.57141072327145e-05,0
0,1.1251645155857,1.55441561332018e-05,0.000137732032040448,0,3.38723192044599e-05,0
0,1.15483117385533,1.67039745994067e-05,0.000134628548124425,0,3.43208006977817e-05,0
0,1.26459475351578,1.48066496616887e-05,0.000120090898603545,0,3.4908513577233e-05,0
0,1.28108877395024,1.45283225530563e-05,0.000105548757000764,0,3.0770189683325e-05,0
0,1.37838501100748,1.23859948423719e-05,9.39748223214927e-05,0,3.01914847548163e-05,0
0,1.20834824606614,1.22485159682638e-05,8.98724072531367e-05,0,3.20651786385272e-05,0
0,1.11635560039877,1.10670925839191e-05,8.51482637988797e-05,0,2.96231855468896e-05,0
0,1.15661557325102,1.05542662075504e-05,9.22456137421385e-05,0,2.83182053520006e-05,0
0,1.19834604762174,9.18668599863535e-06,8.15452765952493e-05,0,2.78876154674489e-05,0
0,1.11450624321803,8.18382668482068e-06,7.87046688824985e-05,0,2.72211792580274e-05,0
0,1.12112656142892,7.34299924445113e-06,7.78138042027372e-05,0,2.5087287916289e-05,0
0,1.14566660021804,6.18530658792882e-06,6.82877636220651e-05,0,2.40919211500189e-05,0
0,1.06715485067383,6.20514735072056e-06,6.20996808667831e-05,0,2.43914588547896e-05,0
0,1.17123424705658,6.24174672418283e-06,5.87542293852435e-05,0,2.09522874209087e-05,0
0,1.35444066244199,5.77313063046668e-06,4.99226556454492e-05,0,2.03446876714136e-05,0
0,1.54681949723363,5.21738640175225e-06,4.78762058248126e-05,0,1.75905346017225e-05,0
0,1.56635315592078,4.77222858948641e-06,4.85757029863651e-05,0,1.82879729516233e-05,0
0,1.5798426398625,4.63271751590179e-06,4.7114346721785e-05,0,1.84677135429731e-05,0
0,1.67727956408437,4.9179310850943e-06,4.41559183705254e-05,0,2.04790812024942e-05,0
0,1.77501801202579,4.22874771553429e-06,4.4562313997644e-05,0,2.12733697409368e-05,0
0,1.78045003950956,3.87439684364759e-06,4.75034954777803e-05,0,1.88419686153929e-05,0
0,1.91264814297889,3.4338041253813e-06,4.38769628421934e-05,0,1.65152934344026e-05,0
