-0.0501575023598155,0,0,0,0,0,0.243174396202805,0,-4741.82886024932,0.143367597391086,0,0,0,0,-4741.82886024932,0.191464711238321,0,0.0569354624418983,0.165247010880387,0,0.319425631528647,-4741.82886024932,0,-4741.82886024932,0.0573254475139118,0,0,0,0,0,0
0,-0.195742326236648,-0.0336842166520634,-0.0312587220066551,0,0.0695539309134019,-0.0304928881936228,3566.0101078253,0,0.0373962293076513,-0.0336842166520634,3566.0101078253,0,0.0544790292669739,3478.53621467938,0.0499419628985365,0.0741441393142805,0.0148511317688005,0.00941907592200142,0,-0.0336842166520634,3478.49103329552,0.00253276202094588,3478.53621467938,0.0149528560922096,-0.077451180552357,0,-0.0314685353192123,0.0426739076853089,0,0
0,-0.0229940198062661,0.0984141206930578,-0.0076852940192329,0.0958999417169371,0,0,-0.149685592865101,0,0,-0.0111214469578069,-0.215499278366504,-0.236557504265655,0,0,0,-0.0333984392364428,-0.091774454723248,-0.0229940198062661,0,-0.0229940198062661,0,-0.022916007487439,0,-0.100597266496083,0,4905.93992539443,-0.00900019259814089,-0.0229940198062661,549.532702785828,0
0,-0.0961875947641522,-0.0346432403736108,0.257780863280321,0.0528509687541812,-0.190201128957845,-0.361866966475111,768.318195719056,0,-0.21680412402858,-0.0313732737844408,337.02018466053,0,0.0101079703357376,0,-0.225201599993174,-0.19663828236538,0,-0.103651199484522,0,-0.103651199484522,0,-0.117227523743768,0,0,0,3346.47146408608,0.00111350652309827,-0.0894838075166104,3346.47146408608,0
0,0,0.0133772582282254,0.00163546814806181,0.341790280575412,0,0,-0.0159912733974782,0,0,0.0687754923818854,-0.0230223083695982,-0.0252720095007125,0,0,0,-0.00356803592574395,-0.00980448664616995,0,0,0,0,-0.0024481724260686,0,-0.0107470489365408,0,524.113410765171,0.00149499435747602,0,58.7079058374162,0
0,0.0170541396074531,0,0.00400883649366579,0,-0.165579048746339,-0.00640988772476758,303.448673783534,0,0.00786103400776672,0,749.608376434039,0,0.0133285595425164,731.197916791861,0.010498263491171,0.0155857852943142,0.00312184554943085,0.00906071160461375,0,0,731.211055792318,0.00418612704222721,731.220553337974,0.00314322894448549,-0.0162809560104449,0,0.00366205893560789,0.018681386883615,0,0
-0.00481670682853097,0.0157130969728747,0,0.00581359227078138,0,0.0134711759074146,-0.172815857648473,-59.0565172965615,856.123553241592,0.0147831174836244,0,-59.0565172965615,0,0.0105514750027569,1342.38120824383,0.0197425743982127,0.0143602056634773,0.00587080743741364,0.0170391781274815,0,0.0212901977506008,1342.37489253988,0.00607069809005489,1342.38120824383,0.00591102011088251,-0.0108265547568709,0,0.0053106972951189,0.0147890094163994,0,0
0,0,0,0,0,0,0,0.139575860140775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.0579990695029899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.000202220353092905,0.000464749632441558,0,0.000195582240181992,0,0.000398439863567857,0.00105270712351217,-4.5247437075182,35.9430942900264,-0.0965821438436492,0,20.4142493227071,0,0.000416977493332416,56.3573436127335,0.000828854756313932,0.000424734883331876,0.00024647477917146,0.000715357761742197,0,0.000893828804374164,56.3570784598135,0.000204231852458416,56.3573436127335,0.000248163032441281,-0.000454532485000964,0,0.000178663732788333,0.000584438094924575,0,0
0,-0.028983327626797,-0.014018271148053,-0.00877273455962557,-1.3365810615576,0,0,-0.197615049615796,0,0,0.225248538453238,0,0,0,0,0,-0.0440926484629456,-0.121160714773583,-0.028983327626797,0,-0.028983327626797,0,-0.0302537329771591,0,-0.1328085985422,0,725.487605351446,-0.010508664792519,-0.028983327626797,725.493551165815,0
0,0,0,0,0,0,0,0,0,0,0,0.175085490775584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.107897746799701,0,0.0826355088037745,0,0,0,0,0,0,0,0.0788236535608638,0,0,0,0,0,0,0,0,0,0,0,0,0,-2355.9683968898,0,0,0,0
0,0.00393785086223036,0,0.000237435479263914,0,0.000899226710454615,-0.00148006187861149,177.366367668079,0,-0.000916176698742555,0,173.086773042818,0,-0.082400196915744,168.840970750531,0.00242407983616633,0.00359880354423164,0.000720843294776952,0.00209214488875592,0,0,168.838777739379,0.000247936049295461,168.840970750531,0.000725780783562835,-0.0037593205015965,-617.922156854578,0.00574650564676496,0.003796250289817,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126669639638848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
