1
2
3.25
4.1559546819958
4.5
3.5
2
1
3.76031746031746
3.5
3.31071428571429
1
3.45
3.18571428571429
1
2
1
2
3
3.86527969531396
3.18571428571429
4.1962962962963
3.05
2
1
3.92105259487969
1
3.33333333333333
2.80555555555556
3.35510204081633
